MOFname,bandgap,edge_group_selfie,node_selfie,topo,tokenized_edge_selfies,edge_lens,node_plus_topo,tokenized_node_plus_topo,node_plus_topo_lens,mof_string,tokenized_mof_string,mof_string_lens
bnn_N265_edge197972,4.409503937,[:0O_nitrile][C][C][C][C][Branch][C][C][=C][C][=C][C][Branch][C][Ring1][=N][Ring1][=Branch][pop][FrH0][pop][FrH0][pop],[Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch2][Ring1][O][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][#Branch2],bnn,"[6, 61, 61, 61, 61, 60, 61, 61, 52, 61, 52, 61, 60, 61, 68, 53, 68, 51, 72, 64, 72, 64, 72]",23,[Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch2][Ring1][O][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][#Branch2][&&][bnn],"[34, 22, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 21, 54, 48, 48, 22, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 48, 22, 20, 22, 34, 48, 55, 54, 22, 48, 55, 54, 2, 4, 70]",56,[:0O_nitrile][C][C][C][C][Branch][C][C][=C][C][=C][C][Branch][C][Ring1][=N][Ring1][=Branch][pop][FrH0][pop][FrH0][pop][.][Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch2][Ring1][O][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][#Branch2][&&][bnn],"[10, 75, 75, 75, 75, 74, 75, 75, 58, 75, 58, 75, 74, 75, 110, 59, 110, 57, 148, 89, 148, 89, 148, 8, 90, 75, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 73, 110, 104, 104, 75, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 104, 75, 72, 75, 90, 104, 111, 110, 75, 104, 111, 110, 2, 6, 127]",81
crs_N555_edge22878,4.892458916,[FrH0][C][C][=C][Branch][N][Branch][C][Branch][FrH0][pop][C][pop][C][pop][C],[O][=C][Branch1][C][Fr][O][Tb][Branch2][Ring2][C][O][C][Branch1][C][Fr][O][Tb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring1][=N][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1],crs,"[64, 61, 61, 52, 60, 65, 60, 61, 60, 64, 72, 61, 72, 61, 72, 61]",16,[O][=C][Branch1][C][Fr][O][Tb][Branch2][Ring2][C][O][C][Branch1][C][Fr][O][Tb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring1][=N][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][crs],"[48, 7, 20, 22, 34, 48, 60, 21, 55, 22, 48, 22, 20, 22, 34, 48, 60, 20, 1, 48, 22, 20, 22, 34, 9, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 48, 22, 20, 22, 34, 48, 54, 8, 48, 22, 20, 22, 34, 48, 55, 54, 5, 4, 74]",54,[FrH0][C][C][=C][Branch][N][Branch][C][Branch][FrH0][pop][C][pop][C][pop][C][.][O][=C][Branch1][C][Fr][O][Tb][Branch2][Ring2][C][O][C][Branch1][C][Fr][O][Tb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring1][=N][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][crs],"[89, 75, 75, 58, 74, 101, 74, 75, 74, 89, 148, 75, 148, 75, 148, 75, 8, 104, 58, 72, 75, 90, 104, 117, 73, 111, 75, 104, 75, 72, 75, 90, 104, 117, 72, 1, 104, 75, 72, 75, 90, 60, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 104, 75, 72, 75, 90, 104, 110, 59, 104, 75, 72, 75, 90, 104, 111, 110, 55, 6, 131]",72
unc_N254_edge103810,4.160435677,[S][=C][C][Branch][C][Branch][C][=S][pop][FrH0][pop][Branch][C][C][C][C][FrH0][pop][O][:1alkyne],[Fr][C][O][Cd][Branch2][Ring2][Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch1],unc,"[71, 52, 61, 60, 61, 60, 61, 58, 72, 64, 72, 60, 61, 61, 61, 61, 64, 72, 66, 23]",20,[Fr][C][O][Cd][Branch2][Ring2][Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch1][&&][unc],"[34, 22, 48, 23, 21, 55, 20, 48, 22, 20, 22, 34, 48, 23, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 48, 22, 20, 22, 34, 48, 55, 54, 22, 48, 55, 54, 20, 4, 100]",49,[S][=C][C][Branch][C][Branch][C][=S][pop][FrH0][pop][Branch][C][C][C][C][FrH0][pop][O][:1alkyne][.][Fr][C][O][Cd][Branch2][Ring2][Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch1][&&][unc],"[113, 58, 75, 74, 75, 74, 75, 64, 148, 89, 148, 74, 75, 75, 75, 75, 89, 148, 104, 27, 8, 90, 75, 104, 76, 73, 111, 72, 104, 75, 72, 75, 90, 104, 76, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 104, 75, 72, 75, 90, 104, 111, 110, 75, 104, 111, 110, 72, 6, 158]",71
nbo-a_N682_edge130579,2.992392302,[O][O][N][C][=Branch][=S][Branch][C][Branch][C][Branch][FrH0][pop][Ring1][Branch][pop][Branch][O][O][pop][O][O][pop][O][O][pop][FrH0],[O][U][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C],nbo-a,"[66, 66, 65, 61, 51, 58, 60, 61, 60, 61, 60, 64, 72, 68, 60, 72, 60, 66, 66, 72, 66, 66, 72, 66, 66, 72, 64]",27,[O][U][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][nbo-a],"[48, 62, 20, 22, 48, 20, 6, 48, 22, 20, 22, 34, 48, 54, 5, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 48, 22, 20, 22, 34, 48, 54, 7, 4, 87]",35,[O][O][N][C][=Branch][=S][Branch][C][Branch][C][Branch][FrH0][pop][Ring1][Branch][pop][Branch][O][O][pop][O][O][pop][O][O][pop][FrH0][.][O][U][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][nbo-a],"[104, 104, 101, 75, 57, 64, 74, 75, 74, 75, 74, 89, 148, 110, 74, 148, 74, 104, 104, 148, 104, 104, 148, 104, 104, 148, 89, 8, 104, 119, 72, 75, 104, 72, 56, 104, 75, 72, 75, 90, 104, 110, 55, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 104, 75, 72, 75, 90, 104, 110, 58, 6, 144]",64
pcu_N375_edge14837,4.46159935,[S][C][Branch][C][C][S][C][Branch][FrH0][pop][S][pop][FrH0],[Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=N],pcu,"[71, 61, 60, 61, 61, 71, 61, 60, 64, 72, 71, 72, 64]",13,[Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=N][&&][pcu],"[34, 22, 48, 23, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 20, 6, 48, 22, 20, 22, 34, 48, 54, 45, 20, 45, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 48, 22, 20, 22, 34, 48, 23, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 20, 6, 48, 22, 20, 22, 34, 48, 54, 45, 20, 45, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 48, 55, 55, 8, 4, 90]",89,[S][C][Branch][C][C][S][C][Branch][FrH0][pop][S][pop][FrH0][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=N][&&][pcu],"[113, 75, 74, 75, 75, 113, 75, 74, 89, 148, 113, 148, 89, 8, 90, 75, 104, 76, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 72, 56, 104, 75, 72, 75, 90, 104, 110, 101, 72, 101, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 104, 75, 72, 75, 90, 104, 76, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 72, 56, 104, 75, 72, 75, 90, 104, 110, 101, 72, 101, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 104, 111, 111, 59, 6, 147]",104
lvt_N448_edge117725,4.261223793,[O][O][C][C][C][Branch][C][C][=C][Branch][C][C][FrH0][pop][Ring1][=Branch][pop][Branch][O][O][pop][FrH0],[O][=C][Branch1][C][Fr][O][U][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O],lvt,"[66, 66, 61, 61, 61, 60, 61, 61, 52, 60, 61, 61, 64, 72, 68, 51, 72, 60, 66, 66, 72, 64]",22,[O][=C][Branch1][C][Fr][O][U][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][lvt],"[48, 7, 20, 22, 34, 48, 62, 20, 1, 48, 22, 20, 22, 34, 9, 20, 1, 48, 22, 20, 22, 34, 9, 48, 22, 20, 22, 34, 9, 4, 86]",31,[O][O][C][C][C][Branch][C][C][=C][Branch][C][C][FrH0][pop][Ring1][=Branch][pop][Branch][O][O][pop][FrH0][.][O][=C][Branch1][C][Fr][O][U][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][lvt],"[104, 104, 75, 75, 75, 74, 75, 75, 58, 74, 75, 75, 89, 148, 110, 57, 148, 74, 104, 104, 148, 89, 8, 104, 58, 72, 75, 90, 104, 119, 72, 1, 104, 75, 72, 75, 90, 60, 72, 1, 104, 75, 72, 75, 90, 60, 104, 75, 72, 75, 90, 60, 6, 143]",55
rho_N265_edge72444,4.701663017,[FrH0][N][Branch][O][C][pop][C][Branch][O][C][pop][Branch][O][C][pop][C][N][N][Branch][C][Branch][FrH0][pop][C][Ring1][=Branch][pop][O][C],[Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch2][Ring1][O][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][#Branch2],rho,"[64, 65, 60, 66, 61, 72, 61, 60, 66, 61, 72, 60, 66, 61, 72, 61, 65, 65, 60, 61, 60, 64, 72, 61, 68, 51, 72, 66, 61]",29,[Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch2][Ring1][O][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][#Branch2][&&][rho],"[34, 22, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 21, 54, 48, 48, 22, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 48, 22, 20, 22, 34, 48, 55, 54, 22, 48, 55, 54, 2, 4, 93]",56,[FrH0][N][Branch][O][C][pop][C][Branch][O][C][pop][Branch][O][C][pop][C][N][N][Branch][C][Branch][FrH0][pop][C][Ring1][=Branch][pop][O][C][.][Fr][C][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch2][Ring1][O][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][#Branch2][&&][rho],"[89, 101, 74, 104, 75, 148, 75, 74, 104, 75, 148, 74, 104, 75, 148, 75, 101, 101, 74, 75, 74, 89, 148, 75, 110, 57, 148, 104, 75, 8, 90, 75, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 73, 110, 104, 104, 75, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 104, 75, 72, 75, 90, 104, 111, 110, 75, 104, 111, 110, 2, 6, 151]",87
qtz_N375_edge22793,3.559344769,[FrH0][C][Branch][S][C][pop][Branch][C][:=1methyl_amine][Ring1][C][FrH0][pop][pop][S][C],[Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=N],qtz,"[64, 61, 60, 71, 61, 72, 60, 61, 50, 68, 61, 64, 72, 72, 71, 61]",16,[Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=N][&&][qtz],"[34, 22, 48, 23, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 20, 6, 48, 22, 20, 22, 34, 48, 54, 45, 20, 45, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 48, 22, 20, 22, 34, 48, 23, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 20, 6, 48, 22, 20, 22, 34, 48, 54, 45, 20, 45, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 48, 55, 55, 8, 4, 91]",89,[FrH0][C][Branch][S][C][pop][Branch][C][:=1methyl_amine][Ring1][C][FrH0][pop][pop][S][C][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=N][&&][qtz],"[89, 75, 74, 113, 75, 148, 74, 75, 54, 110, 75, 89, 148, 148, 113, 75, 8, 90, 75, 104, 76, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 72, 56, 104, 75, 72, 75, 90, 104, 110, 101, 72, 101, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 104, 75, 72, 75, 90, 104, 76, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 72, 56, 104, 75, 72, 75, 90, 104, 110, 101, 72, 101, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 104, 111, 111, 59, 6, 149]",107
dmp_N628_edge150682,3.853921652,[N][C][Branch][C][Branch][C][FrH0][pop][C][=C][Branch][C][C][FrH0][pop][Br][pop][C][Br],[Fr][C][=N][Nd][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr],dmp,"[65, 61, 60, 61, 60, 61, 64, 72, 61, 52, 60, 61, 61, 64, 72, 59, 72, 61, 59]",19,[Fr][C][=N][Nd][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][dmp],"[34, 22, 8, 46, 20, 55, 45, 7, 34, 20, 55, 45, 7, 34, 20, 55, 45, 7, 34, 20, 55, 45, 7, 34, 45, 7, 34, 4, 77]",29,[N][C][Branch][C][Branch][C][FrH0][pop][C][=C][Branch][C][C][FrH0][pop][Br][pop][C][Br][.][Fr][C][=N][Nd][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][dmp],"[101, 75, 74, 75, 74, 75, 89, 148, 75, 58, 74, 75, 75, 89, 148, 71, 148, 75, 71, 8, 90, 75, 59, 102, 72, 111, 101, 58, 90, 72, 111, 101, 58, 90, 72, 111, 101, 58, 90, 72, 111, 101, 58, 90, 101, 58, 90, 6, 134]",50
sxb_N308_edge135974,4.105978489,[FrH0][N][=C][C][:=1methyl_amine][Ring1][=C][Branch][C][Branch][C][Ring1][=Branch][pop][=C][C][:=0methyl_amine][Ring1][:=0methyl_amine][Ring1][Ring1][=Branch][pop][pop][pop][FrH0][pop],[O][=C][Branch1][C][Fr][O][Gd][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1],sxb,"[64, 65, 52, 61, 50, 68, 52, 60, 61, 60, 61, 68, 51, 72, 52, 61, 49, 68, 49, 68, 68, 51, 72, 72, 72, 64, 72]",27,[O][=C][Branch1][C][Fr][O][Gd][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][sxb],"[48, 7, 20, 22, 34, 48, 35, 48, 22, 20, 22, 34, 48, 35, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 20, 6, 48, 22, 20, 22, 34, 48, 54, 8, 48, 22, 20, 22, 34, 48, 55, 54, 5, 4, 98]",55,[FrH0][N][=C][C][:=1methyl_amine][Ring1][=C][Branch][C][Branch][C][Ring1][=Branch][pop][=C][C][:=0methyl_amine][Ring1][:=0methyl_amine][Ring1][Ring1][=Branch][pop][pop][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Gd][O][C][Branch1][C][Fr][O][Gd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][sxb],"[89, 101, 58, 75, 54, 110, 58, 74, 75, 74, 75, 110, 57, 148, 58, 75, 53, 110, 53, 110, 110, 57, 148, 148, 148, 89, 148, 8, 104, 58, 72, 75, 90, 104, 91, 104, 75, 72, 75, 90, 104, 91, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 72, 56, 104, 75, 72, 75, 90, 104, 110, 59, 104, 75, 72, 75, 90, 104, 111, 110, 55, 6, 156]",84
lvt_N503_edge121838,3.912067175,[FrH0][C][C][Branch][C][Branch][O][C][pop][Branch][O][C][pop][C][=C][C][Branch][O][FrH0][pop][Branch][O][C][pop][S][pop][O][C],[S][Co][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][S],lvt,"[64, 61, 61, 60, 61, 60, 66, 61, 72, 60, 66, 61, 72, 61, 52, 61, 60, 66, 64, 72, 60, 66, 61, 72, 71, 72, 66, 61]",28,[S][Co][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][S][&&][lvt],"[56, 26, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 20, 45, 45, 22, 7, 22, 20, 22, 34, 7, 22, 54, 1, 56, 4, 86]",57,[FrH0][C][C][Branch][C][Branch][O][C][pop][Branch][O][C][pop][C][=C][C][Branch][O][FrH0][pop][Branch][O][C][pop][S][pop][O][C][.][S][Co][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][S][&&][lvt],"[89, 75, 75, 74, 75, 74, 104, 75, 148, 74, 104, 75, 148, 75, 58, 75, 74, 104, 89, 148, 74, 104, 75, 148, 113, 148, 104, 75, 8, 113, 80, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 72, 101, 101, 75, 58, 75, 72, 75, 90, 58, 75, 110, 1, 113, 6, 143]",87
