MOFname,GSA,edge_group_selfie,node_selfie,topo,tokenized_edge_selfies,edge_lens,node_plus_topo,tokenized_node_plus_topo,node_plus_topo_lens,mof_string,tokenized_mof_string,mof_string_lens
rob_N696_edge16527,4027.87,[:0isocyanate][C][C][Branch][C][C][C][S][C][FrH0][pop][FrH0][pop],[O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][=O],rob,"[14, 61, 61, 60, 61, 61, 61, 71, 61, 64, 72, 64, 72]",13,[O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][=O][&&][rob],"[48, 7, 20, 22, 34, 48, 65, 20, 1, 48, 22, 20, 22, 34, 9, 48, 22, 20, 22, 34, 48, 65, 20, 1, 48, 22, 20, 22, 34, 9, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 22, 48, 22, 20, 22, 34, 9, 4, 94]",49,[:0isocyanate][C][C][Branch][C][C][C][S][C][FrH0][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][=O][&&][rob],"[18, 75, 75, 74, 75, 75, 75, 113, 75, 89, 148, 89, 148, 8, 104, 58, 72, 75, 90, 104, 122, 72, 1, 104, 75, 72, 75, 90, 60, 104, 75, 72, 75, 90, 104, 122, 72, 1, 104, 75, 72, 75, 90, 60, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 75, 104, 75, 72, 75, 90, 60, 6, 152]",64
crs_N529_edge206138,3013.13,[O][S][Branch][C][=N][N][Branch][C][=C][Branch][C][=C][N][Branch][N][=N][Ring1][Branch][pop][FrH0][pop][Ring1][Branch][pop][FrH0][pop][Branch][O][pop][O],[O][=C][Branch1][C][Fr][O][Zn][O][P][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][S][O][P][Branch1][C][Fr][Branch1][Branch1][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch2][O][Ring2][Ring1][#Branch1],crs,"[66, 71, 60, 61, 53, 65, 60, 61, 52, 60, 61, 52, 65, 60, 65, 53, 68, 60, 72, 64, 72, 68, 60, 72, 64, 72, 60, 66, 72, 66]",30,[O][=C][Branch1][C][Fr][O][Zn][O][P][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][S][O][P][Branch1][C][Fr][Branch1][Branch1][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch2][O][Ring2][Ring1][#Branch1][&&][crs],"[48, 7, 20, 22, 34, 48, 65, 48, 49, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 48, 22, 20, 22, 34, 48, 65, 20, 1, 48, 22, 20, 22, 34, 9, 20, 56, 48, 49, 20, 22, 34, 20, 20, 48, 55, 54, 22, 48, 55, 54, 21, 48, 55, 54, 1, 4, 74]",62,[O][S][Branch][C][=N][N][Branch][C][=C][Branch][C][=C][N][Branch][N][=N][Ring1][Branch][pop][FrH0][pop][Ring1][Branch][pop][FrH0][pop][Branch][O][pop][O][.][O][=C][Branch1][C][Fr][O][Zn][O][P][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][S][O][P][Branch1][C][Fr][Branch1][Branch1][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch2][O][Ring2][Ring1][#Branch1][&&][crs],"[104, 113, 74, 75, 59, 101, 74, 75, 58, 74, 75, 58, 101, 74, 101, 59, 110, 74, 148, 89, 148, 110, 74, 148, 89, 148, 74, 104, 148, 104, 8, 104, 58, 72, 75, 90, 104, 122, 104, 105, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 104, 75, 72, 75, 90, 104, 122, 72, 1, 104, 75, 72, 75, 90, 60, 72, 113, 104, 105, 72, 75, 90, 72, 72, 104, 111, 110, 75, 104, 111, 110, 73, 104, 111, 110, 1, 6, 131]",94
crs_N556_edge214029,2889.626337,[:0O_nitrile][C][:1pyridine][=Branch][:3imidazole][Ring2][FrH0][pop][pop][Branch][FrH0][pop][Ring1][:0O_nitrile][pop][pop],[Fr][C][O][Bi][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch2][Ring2][Branch1][O][C][Branch1][C][Fr][O][Bi][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2],crs,"[6, 61, 30, 51, 40, 69, 64, 72, 72, 60, 64, 72, 68, 6, 72, 72]",16,[Fr][C][O][Bi][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch2][Ring2][Branch1][O][C][Branch1][C][Fr][O][Bi][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2][&&][crs],"[34, 22, 48, 18, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 21, 55, 20, 48, 22, 20, 22, 34, 48, 18, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 22, 48, 22, 20, 22, 34, 48, 54, 8, 48, 55, 54, 6, 4, 74]",59,[:0O_nitrile][C][:1pyridine][=Branch][:3imidazole][Ring2][FrH0][pop][pop][Branch][FrH0][pop][Ring1][:0O_nitrile][pop][pop][.][Fr][C][O][Bi][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch2][Ring2][Branch1][O][C][Branch1][C][Fr][O][Bi][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2][&&][crs],"[10, 75, 34, 57, 44, 111, 89, 148, 148, 74, 89, 148, 110, 10, 148, 148, 8, 90, 75, 104, 69, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 73, 111, 72, 104, 75, 72, 75, 90, 104, 69, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 75, 104, 75, 72, 75, 90, 104, 110, 59, 104, 111, 110, 56, 6, 131]",77
nbo_N529_edge17809,3663.29,[FrH0][C][Branch][C][Branch][O][C][pop][Branch][O][C][pop][C][S][C][Branch][O][FrH0][pop][Branch][O][C][pop][O][C][pop][O][C],[O][=C][Branch1][C][Fr][O][Zn][O][P][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][S][O][P][Branch1][C][Fr][Branch1][Branch1][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch2][O][Ring2][Ring1][#Branch1],nbo,"[64, 61, 60, 61, 60, 66, 61, 72, 60, 66, 61, 72, 61, 71, 61, 60, 66, 64, 72, 60, 66, 61, 72, 66, 61, 72, 66, 61]",28,[O][=C][Branch1][C][Fr][O][Zn][O][P][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][S][O][P][Branch1][C][Fr][Branch1][Branch1][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch2][O][Ring2][Ring1][#Branch1][&&][nbo],"[48, 7, 20, 22, 34, 48, 65, 48, 49, 20, 22, 34, 48, 65, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 48, 22, 20, 22, 34, 48, 65, 20, 1, 48, 22, 20, 22, 34, 9, 20, 56, 48, 49, 20, 22, 34, 20, 20, 48, 55, 54, 22, 48, 55, 54, 21, 48, 55, 54, 1, 4, 88]",62,[FrH0][C][Branch][C][Branch][O][C][pop][Branch][O][C][pop][C][S][C][Branch][O][FrH0][pop][Branch][O][C][pop][O][C][pop][O][C][.][O][=C][Branch1][C][Fr][O][Zn][O][P][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][S][O][P][Branch1][C][Fr][Branch1][Branch1][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch2][O][Ring2][Ring1][#Branch1][&&][nbo],"[89, 75, 74, 75, 74, 104, 75, 148, 74, 104, 75, 148, 75, 113, 75, 74, 104, 89, 148, 74, 104, 75, 148, 104, 75, 148, 104, 75, 8, 104, 58, 72, 75, 90, 104, 122, 104, 105, 72, 75, 90, 104, 122, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 104, 75, 72, 75, 90, 104, 122, 72, 1, 104, 75, 72, 75, 90, 60, 72, 113, 104, 105, 72, 75, 90, 72, 72, 104, 111, 110, 75, 104, 111, 110, 73, 104, 111, 110, 1, 6, 145]",92
dmp_N383_edge158942,3420.98,[FrH0][C][=C][C][=C][C][=Branch][=C][Ring1][Ring2][pop][C][C][Branch][:1imidazole][pop][FrH0],[O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C],dmp,"[64, 61, 52, 61, 52, 61, 51, 52, 68, 69, 72, 61, 61, 60, 28, 72, 64]",17,[O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][dmp],"[48, 22, 20, 22, 34, 48, 65, 48, 22, 20, 22, 34, 48, 65, 20, 1, 48, 22, 20, 22, 34, 48, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 48, 22, 20, 22, 34, 48, 55, 54, 22, 4, 77]",43,[FrH0][C][=C][C][=C][C][=Branch][=C][Ring1][Ring2][pop][C][C][Branch][:1imidazole][pop][FrH0][.][O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][dmp],"[89, 75, 58, 75, 58, 75, 57, 58, 110, 111, 148, 75, 75, 74, 32, 148, 89, 8, 104, 75, 72, 75, 90, 104, 122, 104, 75, 72, 75, 90, 104, 122, 72, 1, 104, 75, 72, 75, 90, 104, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 104, 75, 72, 75, 90, 104, 111, 110, 75, 6, 134]",62
sod_N398_edge30654,3820.81,[:0methyl_amine][Ring1][C][C][N][Branch][C][C][Branch][:1methyl_amine][pop][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop],[Fr][C][O][Co][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][=Branch2],sod,"[16, 68, 61, 61, 65, 60, 61, 61, 60, 29, 72, 60, 64, 72, 68, 60, 72, 64, 72]",19,[Fr][C][O][Co][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][=Branch2][&&][sod],"[34, 22, 48, 26, 20, 55, 48, 54, 55, 48, 22, 20, 22, 34, 48, 26, 20, 6, 48, 22, 20, 22, 34, 48, 54, 48, 48, 22, 20, 22, 34, 48, 54, 6, 4, 95]",36,[:0methyl_amine][Ring1][C][C][N][Branch][C][C][Branch][:1methyl_amine][pop][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop][.][Fr][C][O][Co][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][=Branch2][&&][sod],"[20, 110, 75, 75, 101, 74, 75, 75, 74, 33, 148, 74, 89, 148, 110, 74, 148, 89, 148, 8, 90, 75, 104, 80, 72, 111, 104, 110, 111, 104, 75, 72, 75, 90, 104, 80, 72, 56, 104, 75, 72, 75, 90, 104, 110, 104, 104, 75, 72, 75, 90, 104, 110, 56, 6, 153]",57
crb_N372_edge40811,3754.39,[:0O_nitrile][C][C][Branch][C][S][C][Branch][C][Branch][C][Branch][:0O_nitrile][pop][Ring1][Ring1][pop][:0O_nitrile][pop][FrH0][pop][FrH0][pop],[Fr][C][O][Co][Branch1][Ring2][O][Ring1][Ring2][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1],crb,"[6, 61, 61, 60, 61, 71, 61, 60, 61, 60, 61, 60, 6, 72, 68, 68, 72, 6, 72, 64, 72, 64, 72]",23,[Fr][C][O][Co][Branch1][Ring2][O][Ring1][Ring2][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][crb],"[34, 22, 48, 26, 20, 55, 48, 54, 55, 21, 20, 55, 48, 22, 20, 22, 34, 48, 26, 20, 6, 48, 22, 20, 22, 34, 48, 54, 20, 20, 6, 48, 22, 20, 22, 34, 48, 54, 3, 20, 45, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 45, 22, 7, 22, 20, 22, 34, 22, 7, 54, 1, 20, 45, 45, 22, 7, 22, 20, 22, 34, 22, 7, 54, 1, 45, 22, 7, 22, 20, 22, 34, 22, 7, 54, 1, 4, 73]",89,[:0O_nitrile][C][C][Branch][C][S][C][Branch][C][Branch][C][Branch][:0O_nitrile][pop][Ring1][Ring1][pop][:0O_nitrile][pop][FrH0][pop][FrH0][pop][.][Fr][C][O][Co][Branch1][Ring2][O][Ring1][Ring2][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][crb],"[10, 75, 75, 74, 75, 113, 75, 74, 75, 74, 75, 74, 10, 148, 110, 110, 148, 10, 148, 89, 148, 89, 148, 8, 90, 75, 104, 80, 72, 111, 104, 110, 111, 73, 72, 111, 104, 75, 72, 75, 90, 104, 80, 72, 56, 104, 75, 72, 75, 90, 104, 110, 72, 72, 56, 104, 75, 72, 75, 90, 104, 110, 4, 72, 101, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 101, 75, 58, 75, 72, 75, 90, 75, 58, 110, 1, 72, 101, 101, 75, 58, 75, 72, 75, 90, 75, 58, 110, 1, 101, 75, 58, 75, 72, 75, 90, 75, 58, 110, 1, 6, 130]",114
dmp_N152_edge18946,1260.8280759999998,[S][=C][C][Branch][C][Branch][C][Branch][C][Branch][O][C][FrH0][pop][C][=S][pop][C][=S][pop][C][=S][pop][FrH0],[Fr][C][O][Dy][Branch2][Ring2][O][O][C][Branch1][C][Fr][O][Dy][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1],dmp,"[71, 52, 61, 60, 61, 60, 61, 60, 61, 60, 66, 61, 64, 72, 61, 58, 72, 61, 58, 72, 61, 58, 72, 64]",24,[Fr][C][O][Dy][Branch2][Ring2][O][O][C][Branch1][C][Fr][O][Dy][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][&&][dmp],"[34, 22, 48, 29, 21, 55, 48, 48, 22, 20, 22, 34, 48, 29, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 20, 6, 48, 22, 20, 22, 34, 48, 54, 6, 20, 2, 48, 22, 20, 22, 34, 48, 55, 54, 22, 48, 55, 54, 20, 48, 22, 20, 22, 34, 48, 55, 54, 1, 4, 77]",60,[S][=C][C][Branch][C][Branch][C][Branch][C][Branch][O][C][FrH0][pop][C][=S][pop][C][=S][pop][C][=S][pop][FrH0][.][Fr][C][O][Dy][Branch2][Ring2][O][O][C][Branch1][C][Fr][O][Dy][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][&&][dmp],"[113, 58, 75, 74, 75, 74, 75, 74, 75, 74, 104, 75, 89, 148, 75, 64, 148, 75, 64, 148, 75, 64, 148, 89, 8, 90, 75, 104, 83, 73, 111, 104, 104, 75, 72, 75, 90, 104, 83, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 72, 56, 104, 75, 72, 75, 90, 104, 110, 56, 72, 2, 104, 75, 72, 75, 90, 104, 111, 110, 75, 104, 111, 110, 72, 104, 75, 72, 75, 90, 104, 111, 110, 1, 6, 134]",86
crb_N164_edge160392,2899.26,[Cl][:1benzenealcohol][=Branch][C][Branch][C][Branch][Cl][pop][Branch][Cl][pop][Ring1][Ring2][pop][Branch][Cl][pop][Cl][pop][Ring1][FrH0][pop][Branch][FrH0][pop],[Fr][C][O][In][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C],crb,"[62, 25, 51, 61, 60, 61, 60, 62, 72, 60, 62, 72, 68, 69, 72, 60, 62, 72, 62, 72, 68, 64, 72, 60, 64, 72]",26,[Fr][C][O][In][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][crb],"[34, 22, 48, 39, 20, 55, 48, 54, 55, 20, 6, 48, 22, 20, 22, 34, 48, 54, 5, 20, 6, 48, 22, 20, 22, 34, 48, 54, 2, 48, 22, 20, 22, 34, 48, 54, 7, 4, 73]",39,[Cl][:1benzenealcohol][=Branch][C][Branch][C][Branch][Cl][pop][Branch][Cl][pop][Ring1][Ring2][pop][Branch][Cl][pop][Cl][pop][Ring1][FrH0][pop][Branch][FrH0][pop][.][Fr][C][O][In][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][crb],"[79, 29, 57, 75, 74, 75, 74, 79, 148, 74, 79, 148, 110, 111, 148, 74, 79, 148, 79, 148, 110, 89, 148, 74, 89, 148, 8, 90, 75, 104, 95, 72, 111, 104, 110, 111, 72, 56, 104, 75, 72, 75, 90, 104, 110, 55, 72, 56, 104, 75, 72, 75, 90, 104, 110, 2, 104, 75, 72, 75, 90, 104, 110, 58, 6, 130]",67
bcu_N262_edge36375,1664.0794999999998,[FrH0][O][C][Branch][:0propyl][pop][Branch][:0propyl][pop][C][=C][C][Branch][O][FrH0][pop][:0propyl],[O][=C][Branch1][C][Fr][O][Cu][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1],bcu,"[64, 66, 61, 60, 19, 72, 60, 19, 72, 61, 52, 61, 60, 66, 64, 72, 19]",17,[O][=C][Branch1][C][Fr][O][Cu][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][bcu],"[48, 7, 20, 22, 34, 48, 28, 21, 20, 22, 48, 22, 20, 22, 34, 48, 28, 20, 1, 48, 22, 20, 22, 34, 9, 20, 6, 48, 22, 20, 22, 34, 48, 54, 7, 20, 45, 45, 22, 7, 22, 20, 22, 34, 22, 7, 54, 1, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 20, 45, 45, 22, 22, 7, 20, 22, 34, 22, 7, 54, 1, 45, 22, 7, 22, 20, 22, 34, 22, 7, 54, 1, 4, 69]",85,[FrH0][O][C][Branch][:0propyl][pop][Branch][:0propyl][pop][C][=C][C][Branch][O][FrH0][pop][:0propyl][.][O][=C][Branch1][C][Fr][O][Cu][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][bcu],"[89, 104, 75, 74, 23, 148, 74, 23, 148, 75, 58, 75, 74, 104, 89, 148, 23, 8, 104, 58, 72, 75, 90, 104, 82, 73, 72, 75, 104, 75, 72, 75, 90, 104, 82, 72, 1, 104, 75, 72, 75, 90, 60, 72, 56, 104, 75, 72, 75, 90, 104, 110, 58, 72, 101, 101, 75, 58, 75, 72, 75, 90, 75, 58, 110, 1, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 72, 101, 101, 75, 75, 58, 72, 75, 90, 75, 58, 110, 1, 101, 75, 58, 75, 72, 75, 90, 75, 58, 110, 1, 6, 126]",104
